x_value,channel_1,channel_2,channel_3
3912,0539,0580,"0538
"
3913,0553,0558,"0544
"
3914,0524,0545,"0523
"
3915,0523,0538,"0551
"
3916,0528,0547,"0533
"
3917,0540,0568,"0561
"
3918,0550,0552,"0542
"
3919,0559,0557,"0547
"
3920,0532,0558,"0548
"
3921,0524,0545,"0525
"
3922,0525,0541,"0557
"
3923,0538,0567,"0572
"
3924,0565,0575,"0591
"
3925,0562,0574,"0592
"
3926,0561,0569,"0583
"
3927,0547,0544,"0538
"
3928,0552,0538,"0560
"
3929,0550,0538,"0566
"
3930,0559,0554,"0552
"
3931,0539,0567,"0568
"
3932,0558,0563,"0568
"
3933,0562,0567,"0575
"
3934,0577,0550,"0549
"
3935,0535,0561,"0555
"
3936,0538,0570,"0574
"
3937,0567,0582,"0555
"
3938,0547,0545,"0529
"
3939,0539,0565,"0556
"
3940,0542,0580,"0545
"
3941,0522,0549,"0531
"
3942,0536,0561,"0549
"
3943,0529,0556,"0546
"
3944,0520,0537,"0557
"
3945,0534,0560,"0557
"
3946,0538,0571,"0578
"
3947,0527,0562,"0566
"
3948,0548,0545,"0535
"
3949,0548,0534,"0553
"
3950,0536,0557,"0552
"
3951,0531,0558,"0552
"
3952,0528,0552,"0540
"
3953,0549,0541,"0562
"
3954,0551,0545,"0534
"
3955,0549,0534,"0551
"
3956,0536,0557,"0552
"
3957,0531,0558,"0552
"
3958,0529,0554,"0544
"
3959,0515,0530,"0544
"
3960,0509,0554,"0544
"
3961,0509,0563,"0557
"
3962,0531,0564,"0563
"
3963,0548,0545,"0534
"
3964,0546,0530,"0544
"
3965,0520,0527,"0541
"
3966,0549,0534,"0555
"
3967,0541,0566,"0568
"
3968,0560,0564,"0568
"
3969,0564,0571,"0581
"
3970,0545,0540,"0574
"
3971,0566,0567,"0580
"
3972,0543,0580,"0554
"
3973,0538,0576,"0537
"
3974,0548,0545,"0521
"
3975,0526,0543,"0558
"
3976,0540,0572,"0580
"
3977,0534,0572,"0584
"
3978,0537,0575,"0594
"
3979,0554,0560,"0569
"
3980,0562,0564,"0571
"
3981,0570,0580,"0551
"
3982,0544,0536,"0556
"
3983,0539,0566,"0568
"
3984,0558,0563,"0568
"
3985,0563,0569,"0577
"
3986,0537,0572,"0584
"
3987,0538,0576,"0549
"
3988,0527,0554,"0543
"
3989,0555,0554,"0541
"
3990,0560,0559,"0551
"
3991,0541,0574,"0578
"
3992,0533,0572,"0584
"
3993,0536,0573,"0588
"
3994,0546,0543,"0583
"
3995,0540,0568,"0582
"
3996,0540,0575,"0595
"
3997,0561,0571,"0591
"
3998,0559,0566,"0580
"
3999,0539,0573,"0590
"
4000,0551,0554,"0559
"
4001,0545,0534,"0561
"
4002,0548,0529,"0556
"
4003,0543,0562,"0563
"
4004,0560,0559,"0559
"
4005,0550,0544,"0525
"
4006,0535,0557,"0541
"
4007,0557,0556,"0542
"
4008,0564,0566,"0560
"
4009,0555,0557,"0552
"
4010,0533,0560,"0552
"
4011,0526,0552,"0540
"
4012,0547,0538,"0557
"
4013,0542,0571,"0577
"
4014,0531,0564,"0569
"
4015,0555,0557,"0558
"
4016,0545,0534,"0560
"
4017,0540,0568,"0572
"
4018,0563,0573,"0587
"
4019,0553,0556,"0560
"
4020,0546,0537,"0564
"
4021,0554,0544,"0533
"
4022,0547,0529,"0541
"
4023,0556,0544,"0523
"
4024,0535,0557,"0542
"
4025,0559,0561,"0550
"
4026,0537,0568,"0565
"
4027,0557,0563,"0566
"
4028,0564,0568,"0572
"
4029,0575,0592,"0572
"
4030,0581,0560,"0559
"
4031,0558,0558,"0556
"
4032,0546,0535,"0559
"
4033,0547,0532,"0557
"
4034,0545,0525,"0542
"
4035,0559,0549,"0536
"
4036,0557,0550,"0536
"
4037,0553,0547,"0528
"
4038,0536,0563,"0553
"
4039,0534,0569,"0569
"
4040,0559,0568,"0573
"
4041,0572,0585,"0561
"
4042,0554,0559,"0557
"
4043,0547,0537,"0562
"
4044,0552,0539,"0570
"
4045,0569,0570,"0584
"
4046,0559,0566,"0576
"
4047,0535,0569,"0580
"
4048,0534,0570,"0584
"
4049,0538,0575,"0595
"
4050,0560,0570,"0590
"
4051,0556,0559,"0569
"
4052,0564,0567,"0575
"
4053,0580,0553,"0553
"
4054,0546,0532,"0554
"
4055,0539,0561,"0560
"
4056,0548,0541,"0570
"
4057,0562,0560,"0563
"
4058,0559,0561,"0562
"
4059,0550,0549,"0542
"
4060,0564,0564,"0560
"
4061,0558,0557,"0554
"
4062,0536,0561,"0557
"
4063,0540,0573,"0580
"
4064,0534,0572,"0583
"
4065,0537,0576,"0549
"
4066,0526,0552,"0537
"
4067,0546,0535,"0553
"
4068,0534,0558,"0554
"
4069,0536,0564,"0562
"
4070,0548,0544,"0530
"
4071,0541,0566,"0558
"
4072,0545,0541,"0568
"
4073,0558,0555,"0554
"
4074,0541,0571,"0577
"
4075,0532,0566,"0572
"
4076,0561,0568,"0576
"
4077,0532,0563,"0569
"
4078,0557,0560,"0561
"
4079,0553,0550,"0545
"
4080,0525,0540,"0562
"
4081,0545,0532,"0557
"
4082,0542,0566,"0570
"
4083,0565,0574,"0588
"
4084,0556,0562,"0570
"
4085,0565,0571,"0583
"
4086,0551,0554,"0554
"
4087,0539,0568,"0570
"
4088,0563,0573,"0586
"
4089,0552,0553,"0555
"
4090,0541,0570,"0575
"
4091,0572,0588,"0565
"
4092,0566,0582,"0552
"
4093,0540,0580,"0543
"
4094,0561,0574,"0579
"
4095,0540,0581,"0557
"
4096,0545,0540,"0569
"
4097,0567,0568,"0578
"
4098,0546,0537,"0573
"
4099,0569,0569,"0581
"
4100,0547,0543,"0581
"
4101,0537,0563,"0575
"
4102,0571,0581,"0557
"
4103,0554,0555,"0550
"
4104,0535,0564,"0562
"
4105,0550,0549,"0537
"
4106,0551,0543,"0567
"
4107,0563,0564,"0570
"
4108,0569,0577,"0548
"
4109,0537,0571,"0571
"
4110,0564,0577,"0508
"
4111,0528,0536,"0532
"
4112,0540,0568,"0555
"
4113,0541,0581,"0544
"
4114,0519,0548,"0528
"
4115,0524,0547,"0526
"
4116,0522,0542,"0557
"
4117,0531,0560,"0557
"
4118,0536,0567,"0572
"
4119,0562,0571,"0584
"
4120,0547,0546,"0543
"
4121,0561,0556,"0549
"
4122,0537,0566,"0565
"
4123,0556,0561,"0561
"
4124,0552,0544,"0527
"
4125,0535,0558,"0544
"
4126,0519,0539,"0559
"
4127,0538,0566,"0569
"
4128,0559,0565,"0571
"
4129,0569,0579,"0552
"
4130,0542,0580,"0542
"
4131,0560,0570,"0567
"
4132,0565,0577,"0543
"
4133,0568,0579,"0538
"
4134,0562,0573,"0570
"
4135,0570,0588,"0562
"
4136,0561,0574,"0582
"
4137,0546,0546,"0539
"
4138,0554,0545,"0526
"
4139,0539,0563,"0553
"
4140,0538,0574,"0578
"
4141,0532,0568,"0576
"
4142,0523,0550,"0548
"
4143,0518,0532,"0552
"
4144,0524,0536,"0555
"
4145,0533,0556,"0548
"
4146,0524,0543,"0567
"
4147,0553,0549,"0544
"
4148,0522,0534,"0553
"
4149,0528,0544,"0528
"
4150,0532,0553,"0535
"
4151,0546,0535,"0552
"
4152,0533,0555,"0547
"
4153,0524,0543,"0567
"
4154,0553,0548,"0540
"
4155,0557,0552,"0539
"
4156,0560,0556,"0543
"
4157,0568,0572,"0571
"
4158,0575,0595,"0575
"
4159,0583,0570,"0578
"
4160,0545,0540,"0571
"
4161,0564,0564,"0572
"
4162,0574,0587,"0566
"
4163,0569,0584,"0553
"
4164,0545,0544,"0524
"
4165,0531,0552,"0532
"
4166,0542,0574,"0572
"
4167,0567,0585,"0556
"
4168,0548,0550,"0538
"
4169,0553,0546,"0526
"
4170,0538,0563,"0552
"
4171,0534,0567,"0566
"
4172,0555,0560,"0558
"
4173,0547,0539,"0566
"
4174,0558,0554,"0552
"
4175,0537,0563,"0561
"
4176,0549,0545,"0533
"
4177,0547,0533,"0549
"
4178,0532,0551,"0542
"
4179,0556,0552,"0538
"
4180,0557,0553,"0537
"
4181,0556,0552,"0533
"
4182,0552,0542,"0560
"
4183,0550,0542,"0571
"
4184,0567,0570,"0583
"
4185,0551,0551,"0552
"
4186,0534,0559,"0556
"
4187,0538,0570,"0573
"
4188,0566,0579,"0552
"
4189,0539,0576,"0535
"
4190,0550,0550,"0530
"
4191,0542,0573,"0568
"
4192,0561,0573,"0582
"
4193,0545,0543,"0579
"
4194,0533,0558,"0565
"
4195,0552,0546,"0537
"
4196,0552,0538,"0558
"
4197,0548,0534,"0559
"
4198,0548,0531,"0556
"
4199,0541,0564,"0566
"
4200,0559,0564,"0567
"
4201,0565,0573,"0584
"
4202,0549,0549,"0547
"
4203,0527,0546,"0530
"
4204,0535,0561,"0550
"
4205,0531,0561,"0554
"
4206,0532,0562,"0559
"
4207,0543,0580,"0547
"
4208,0526,0556,"0544
"
4209,0514,0530,"0544
"
4210,0509,0554,"0543
"
4211,0550,0545,"05200016
"
4212,0496,"
",
4213,0514,"
",
4214,0510,"
",
4215,0539,"
",
4216,0555,"
",
4217,0547,"
",
4218,0532,"
",
4219,0543,"
",
4220,0561,"
",
4221,0559,"
",
4222,0556,"
",
4223,0549,"
",
4224,0536,"
",
4225,0549,"
",
4226,0536,"
",
4227,0550,"
",
4228,0538,"
",
4229,0553,"
",
4230,0543,"
",
4231,0563,"
",
4232,0560,"
",
4233,0555,"
",
4234,0547,"
",
4235,0533,"
",
4236,0545,"
",
4237,0528,"
",
4238,0534,"
",
4239,0547,"
",
4240,0532,"
",
4241,0544,"
",
4242,0525,"
",
4243,0531,"
",
4244,0541,"
",
4245,0558,"
",
4246,0552,"
",
4247,0541,"
",
4248,0559,"
",
4249,0555,"
",
4250,0547,"
",
4251,0533,"
",
4252,0000,2000,"3545
"
4253,0454,"
",
4254,0478,"
",
4255,0525,"
",
4256,0530,"
",
4257,0542,"
",
4258,0564,"
",
4259,0566,"
",
4260,0571,"
",
4261,0580,"
",
4262,0554,"
",
4263,0547,"
",
4264,0535,"
",
4265,0553,"
",
4266,0545,"
",
4267,0530,"
",
4268,0543,"
",
4269,0567,"
",
4270,0574,"
",
4271,0586,"
",
4272,0567,"
",
4273,0574,"
",
4274,0587,"
",
4275,0569,"
",
4276,0577,"
",
4277,0548,"
",
4278,0537,"
",
4279,0556,"
",
4280,0551,"
",
4281,0543,"
",
4282,0569,"
",
4283,0576,"
",
4284,0546,"
",
4285,0532,"
",
4286,0548,"
",
4287,0536,"
",
4288,0554,"
",
4289,0547,"
",
4290,0535,"
",
4291,0554,"
",
4292,0547,"
",
4293,0535,"
",
4294,0555,"
",
4295,0550,"
",
4296,0541,"
",
4297,0564,"
",
4298,0568,"
",
4299,0574,"
",
4300,0587,"
",
4301,0570,"
",
4302,0579,"
",
4303,0554,"
",
4304,0549,"
",
4305,0539,"
",
4306,0561,"
",
4307,0562,"
",
4308,0565,"
",
4309,0571,"
",
4310,0581,"
",
4311,0559,"
",
4312,0561,"
",
4313,0563,"
",
4314,0568,"
",
4315,0575,"
",
4316,0589,"
",
4317,0574,"
",
4318,0588,"
",
4319,0571,"
",
4320,0582,"
",
4321,0561,"
",
4322,0563,"
",
4323,0568,"
",
4324,0575,"
",
4325,0590,"
",
4326,0575,"
",
4327,0591,"
",
4328,0579,"
",
4329,0555,"
",
4330,0553,"
",
4331,0547,"
",
4332,0535,"
",
4333,0555,"
",
4334,0551,"
",
4335,0545,"
",
4336,0532,"
",
4337,0548,"
",
4338,0537,"
",
4339,0556,"
",
4340,0552,"
",
4341,0544,"
",
4342,0529,"
",
4343,0543,"
",
4344,0569,"
",
4345,0576,"
",
4346,0547,"
",
4347,0537,"
",
4348,0557,"
",
4349,0555,"
",
4350,0551,"
",
4351,0545,"
",
4352,0531,"
",
4353,0547,"
",
4354,0536,"
",
4355,0555,"
",
4356,0551,"
",
4357,0544,"
",
4358,0529,"
",
4359,0543,"
",
4360,0568,"
",
4361,0575,"
",
4362,0589,"
",
4363,0575,"
",
4364,0590,"
",
4365,0576,"
",
4366,0547,"
",
4367,0537,"
",
4368,0558,"
",
4369,0557,"
",
4370,0555,"
",
4371,0552,"
",
4372,0544,"
",
4373,0528,"
",
4374,0541,"
",
4375,0565,"
",
4376,0570,"
",
4377,0580,"
",
4378,0556,"
",
4379,0553,"
",
4380,0547,"
",
4381,0536,"
",
4382,0555,"
",
4383,0551,"
",
4384,0545,"
",
4385,0531,"
",
4386,0548,"
",
4387,0537,"
",
4388,0557,"
",
4389,0555,"
",
4390,0552,"
",
4391,0544,"
",
4392,0529,"
",
4393,0543,"
",
4394,0569,"
",
4395,0577,"
",
4396,0549,"
",
4397,0541,"
",
4398,0566,"
",
4399,0573,"
",
4400,0586,"
",
4401,0568,"
",
4402,0576,"
",
4403,0548,"
",
4404,0537,"
",
4405,0558,"
",
4406,0557,"
",
4407,0555,"
",
4408,0551,"
",
4409,0546,"
",
4410,0533,"
",
4411,0551,"
",
4412,0544,"
",
4413,0529,"
",
4414,0543,"
",
4415,0569,"
",
4416,0577,"
",
4417,0549,"
",
4418,0541,"
",
4419,0565,"
",
4420,0571,"
",
4421,0582,"
",
4422,0560,"
",
4423,0562,"
",
4424,0565,"
",
4425,0571,"
",
4426,0582,"
",
4427,0561,"
",
4428,0563,"
",
4429,0568,"
",
4430,0576,"
",
4431,0547,"
",
4432,0537,"
",
4433,0557,"
",
4434,0555,"
",
4435,0552,"
",
4436,0544,"
",
4437,0529,"
",
4438,0544,0004,"
"
4439,0503,0331,"0300
"
4440,0502,0467,"0432
"
4441,0522,0511,"0507
"
4442,0550,0534,"0535
"
4443,0554,0544,"0517
"
4444,0527,0541,"0552
"
4445,0531,0556,"0547
"
4446,0523,0541,"0563
"
4447,0545,0533,"0560
"
4448,0545,0525,"0544
"
4449,0520,0522,"0533
"
4450,0538,0554,"0542
"
4451,0559,0558,"0547
"
4452,0530,0013,"000205540565
"
4453,0598,"
",
4454,0593,"
",
4455,0580,"
",
4456,0554,"
",
4457,0546,"
",
4458,0531,"
",
4459,0542,"
",
4460,0562,"
",
4461,0561,"
",
4462,0562,"
",
4463,0560,"
",
4464,0558,"
",
4465,0554,"
",
4466,0546,"
",
4467,0531,"
",
4468,0543,"
",
4469,0564,"
",
4470,0564,"
",
4471,0566,"
",
4472,0571,"
",
4473,0578,"
",
4474,0550,"
",
4475,0539,"
",
4476,0557,"
",
4477,0552,"
",
4478,0542,"
",
4479,0563,"
",
4480,0563,"
",
4481,0564,"
",
4482,0567,"
",
4483,0571,"
",
4484,0579,"
",
4485,0553,"
",
4486,0546,"
",
4487,0531,"
",
4488,0543,"
",
4489,0564,"
",
4490,0565,"
",
4491,0568,"
",
4492,0573,"
",
4493,0582,"
",
4494,0560,"
",
4495,0557,"
",
4496,0554,"
",
4497,0545,"
",
4498,0529,"
",
4499,0540,"
",
4500,0558,"
",
4501,0554,"
",
4502,0546,"
",
4503,0531,"
",
4504,0543,"
",
4505,0565,"
",
4506,0568,"
",
4507,0573,"
",
4508,0583,"
",
4509,0563,"
",
4510,0563,"
",
4511,0565,"
",
4512,0570,"
",
4513,0576,"
",
4514,0547,"
",
4515,0534,"
",
4516,0549,"
",
4517,0538,"
",
4518,0555,"
",
4519,0548,"
",
4520,0535,"
",
4521,0551,"
",
4522,0543,"
",
4523,0565,"
",
4524,0568,"
",
4525,0574,"
",
4526,0585,"
",
4527,0564,"
",
4528,0566,"
",
4529,0570,"
",
4530,0577,"
",
4531,0549,"
",
4532,0539,"
",
4533,0557,"
",
4534,0554,"
",
4535,0548,"
",
4536,0535,"
",
4537,0552,"
",
4538,0540,0031,"
"
4539,0432,"
",
4540,0471,"
",
4541,0511,"
",
4542,0543,"
",
4543,0562,"
",
4544,0560,"
",
4545,0556,"
",
4546,0549,"
",
4547,0537,"
",
4548,0554,"
",
4549,0545,"
",
4550,0529,"
",
4551,0541,"
",
4552,0563,"
",
4553,0565,"
",
4554,0569,"
",
4555,0576,"
",
4556,0545,"
",
4557,0530,"
",
4558,0544,"
",
4559,0527,"
",
4560,0539,"
",
4561,0559,"
",
4562,0558,"
",
4563,0556,"
",
4564,0551,"
",
4565,0544,"
",
4566,0528,"
",
4567,0539,"
",
4568,0560,"
",
4569,0558,"
",
4570,0556,"
",
4571,0552,"
",
4572,0543,"
",
4573,0568,0004,"
"
4574,0532,0457,"0321
"
4575,0489,0507,"0444
"
4576,0528,0549,"0485
"
4577,0512,0526,"0506
"
4578,0537,0562,"0539
"
4579,0554,0556,"0539
"
4580,0557,0557,"0542
"
4581,0564,0568,"0561
"
4582,0556,0560,"0554
"
4583,0540,0572,"0575
"
4584,0570,0587,"0563
"
4585,0560,0570,"0574
"
4586,0574,0593,"0574
"
4587,0578,0558,"0557
"
4588,0551,0546,"0531
"
4589,0544,0525,"0532
"
4590,0544,0520,"0524
"
4591,0530,0540,"0555
"
4592,0536,0560,"0556
"
4593,0537,0568,"0568
"
4594,0556,0561,"0562
"
4595,0552,0547,"0537
"
4596,0551,0541,"0561
"
4597,0551,0542,"0572
"
4598,0567,0570,"0582
"
4599,0547,0543,"0580
"
4600,0534,0559,"0568
"
4601,0555,0553,"0550
"
4602,0533,0556,"0548
"
4603,0524,0544,"0523
"
4604,0522,0535,"0549
"
4605,0521,0535,"0557
"
4606,0533,0556,"0552
"
4607,0529,0552,"0540
"
4608,0549,0540,"0560
"
4609,0546,0533,"0558
"
4610,0542,0566,"0570
"
4611,0563,0571,"0582
"
4612,0540,0014,"05170506
"
4613,0535,"
",
4614,0549,"
",
4615,0536,"
",
4616,0549,"
",
4617,0535,"
",
4618,0549,"
",
4619,0536,"
",
4620,0548,"
",
4621,0535,"
",
4622,0549,"
",
4623,0535,"
",
4624,0550,"
",
4625,0537,"
",
4626,0551,"
",
4627,0541,"
",
4628,0558,"
",
4629,0555,0002,"
"
4630,0532,"
",
4631,0546,"
",
4632,0530,"
",
4633,0541,"
",
4634,0560,"
",
4635,0556,"
",
4636,0551,"
",
4637,0541,"
",
4638,0561,"
",
4639,0561,"
",
4640,0558,"
",
4641,0555,"
",
4642,0548,"
",
4643,0535,"
",
4644,0550,"
",
4645,0539,"
",
4646,0557,"
",
4647,0553,"
",
4648,0543,"
",
4649,0565,"
",
4650,0568,"
",
4651,0571,"
",
4652,0579,"
",
4653,0553,"
",
4654,0545,"
",
4655,0529,"
",
4656,0538,"
",
4657,0554,"
",
4658,0547,"
",
4659,0533,"
",
4660,0547,"
",
4661,0533,"
",
4662,0546,"
",
4663,0531,"
",
4664,0544,"
",
4665,0526,"
",
4666,0533,"
",
4667,0546,"
",
4668,0530,"
",
4669,0541,"
",
4670,0560,"
",
4671,0558,"
",
4672,0554,"
",
4673,0547,"
",
4674,0534,"
",
4675,0549,"
",
4676,0536,"
",
4677,0552,"
",
4678,0540,"
",
4679,0559,"
",
4680,0556,"
",
4681,0551,"
",
4682,0542,"
",
4683,0562,"
",
4684,0564,"
",
4685,0565,"
",
4686,0569,"
",
4687,0576,"
",
4688,0546,"
",
4689,0532,"
",
4690,0544,"
",
4691,0527,"
",
4692,0535,"
",
4693,0551,"
",
4694,0543,"
",
4695,0565,"
",
4696,0568,"
",
4697,0573,"
",
4698,0582,"
",
4699,0560,"
",
4700,0560,"
",
4701,0557,"
",
4702,0555,"
",
4703,0549,"
",
4704,0530,0037,"
"
4705,0434,"
",
4706,0474,"
",
4707,0513,"
",
4708,0505,"
",
4709,0535,"
",
4710,0549,"
",
4711,0535,"
",
4712,0551,"
",
4713,0541,"
",
4714,0562,"
",
4715,0560,"
",
4716,0558,"
",
4717,0554,"
",
4718,0546,"
",
4719,0531,"
",
4720,0545,"
",
4721,0529,"
",
4722,0551,"
",
4723,0543,"
",
4724,0567,"
",
4725,0573,"
",
4726,0583,"
",
4727,0561,"
",
4728,0563,"
",
4729,0565,"
",
4730,0570,"
",
4731,0579,"
",
4732,0552,"
",
4733,0543,"
",
4734,0568,"
",
4735,0573,"
",
4736,0584,"
",
4737,0561,"
",
4738,0563,"
",
4739,0566,"
",
4740,0572,"
",
4741,0583,"
",
4742,0562,"
",
4743,0564,"
",
4744,0568,"
",
4745,0574,"
",
4746,0586,"
",
4747,0567,"
",
4748,0575,"
",
4749,0589,"
",
4750,0574,"
",
4751,0587,"
",
4752,0570,"
",
4753,0579,"
",
4754,0554,"
",
4755,0549,"
",
4756,0540,"
",
4757,0562,"
",
4758,0565,"
",
4759,0570,"
",
4760,0579,"
",
4761,0553,"
",
4762,0547,"
",
4763,0536,"
",
4764,0555,"
",
4765,0550,"
",
4766,0542,"
",
4767,0567,"
",
4768,0575,"
",
4769,0589,"
",
4770,0574,"
",
4771,0588,"
",
4772,0571,"
",
4773,0582,"
",
4774,0547,"
",
4775,0536,"
",
4776,0555,"
",
4777,0551,"
",
4778,0545,"
",
4779,0532,"
",
4780,0549,"
",
4781,0539,"
",
4782,0561,"
",
4783,0563,"
",
4784,0568,"
",
4785,0575,"
",
4786,0590,"
",
4787,0577,"
",
4788,0551,"
",
4789,0546,"
",
4790,0534,"
",
4791,0554,"
",
4792,0548,"
",
4793,0537,"
",
4794,0558,"
",
4795,0557,"
",
4796,0556,"
",
4797,0554,"
",
4798,0549,"
",
4799,0540,"
",
4800,0564,"
",
4801,0569,"
",
4802,0578,"
",
4803,0552,"
",
4804,0545,"
",
4805,0532,"
",
4806,0550,"
",
4807,0542,"
",
4808,0568,"
",
4809,0575,"
",
4810,0590,"
",
4811,0577,"
",
4812,0551,"
",
4813,0546,"
",
4814,0534,"
",
4815,0554,"
",
4816,0549,"
",
4817,0541,"
",
4818,0565,"
",
4819,0572,"
",
4820,0584,"
",
4821,0563,"
",
4822,0569,"
",
4823,0579,"
",
4824,0554,"
",
4825,0550,"
",
4826,0544,"
",
4827,0530,"
",
4828,0545,"
",
4829,0532,"
",
4830,0550,"
",
4831,0542,"
",
4832,0566,"
",
4833,0573,"
",
4834,0585,"
",
4835,0567,"
",
4836,0577,"
",
4837,0550,"
",
4838,0543,"
",
4839,0570,"
",
4840,0580,"
",
4841,0557,"
",
4842,0556,"
",
4843,0553,"
",
4844,0548,"
",
4845,0538,"
",
4846,0560,"
",
4847,0561,"
",
4848,0565,"
",
4849,0572,"
",
4850,0585,"
",
4851,0565,"
",
4852,0573,"
",
4853,0587,"
",
4854,0571,"
",
4855,0583,"
",
4856,0565,"
",
4857,0573,"
",
4858,0586,"
",
4859,0569,"
",
4860,0579,"
",
4861,0555,"
",
4862,0553,"
",
4863,0548,"
",
4864,0535,"
",
4865,0556,"
",
4866,0552,"
",
4867,0545,"
",
4868,0532,"
",
4869,0549,"
",
4870,0540,"
",
4871,0563,"
",
4872,0568,"
",
4873,0575,"
",
4874,0590,"
",
4875,0577,"
",
4876,0551,"
",
4877,0546,"
",
4878,0534,"
",
4879,0554,"
",
4880,0549,"
",
4881,0541,"
",
4882,0566,"
",
4883,0573,"
",
4884,0586,"
",
4885,0568,"
",
4886,0577,"
",
4887,0550,"
",
4888,0543,"
",
4889,0570,"
",
4890,0580,"
",
4891,0556,"
",
4892,0554,"
",
4893,0550,"
",
4894,0542,"
",
4895,0569,"
",
4896,0578,"
",
4897,0552,"
",
4898,0545,"
",
4899,0533,"
",
4900,0551,"
",
4901,0545,"
",
4902,0532,"
",
4903,0549,"
",
4904,0541,"
",
4905,0565,"
",
4906,0571,"
",
4907,0582,"
",
4908,0561,"
",
4909,0565,"
",
4910,0572,"
",
4911,0584,"
",
4912,0563,"
",
4913,0568,"
",
4914,0576,"
",
4915,0548,"
",
4916,0539,"
",
4917,0562,"
",
4918,0565,"
",
4919,0571,"
",
4920,0583,"
",
4921,0564,"
",
4922,0570,"
",
4923,0580,"
",
4924,0556,"
",
4925,0000,4554,"
"
4926,0525,0316,"0314
"
4927,0532,0466,"0435
"
4928,0540,0538,"0513
"
4929,0525,0543,"0547
"
4930,0524,0543,"0566
"
4931,0552,0544,"0531
"
4932,0545,0524,"0529
"
4933,0540,0558,"0545
"
4934,0524,0543,"0565
"
4935,0550,0543,"0575
"
4936,0572,0576,"0548
"
4937,0542,0585,"0572
"
4938,0564,0575,"0590
"
4939,0559,0569,"0582
"
4940,0543,0580,"0555
"
4941,0540,0577,"0540
"
4942,0554,0557,"0543
"
4943,0563,0567,"0564
"
4944,0561,0567,"0570
"
4945,0568,0578,"0547
"
4946,0535,0570,"0568
"
4947,0557,0564,"0565
"
4948,0559,0563,"0565
"
4949,0560,0561,"0562
"
4950,0555,0553,"0546
"
4951,0527,0546,"0528
"
4952,0533,0556,"0540
"
4953,0552,0546,"0524
"
4954,0532,0553,"0533
"
4955,0544,0531,"0542
"
4956,0558,0550,"0535
"
4957,0555,0547,"0526
"
4958,0539,0564,"0552
"
4959,0534,0568,"0565
"
4960,0552,0552,"0545
"
4961,0522,0537,"0556
"
4962,0534,0558,"0554
"
4963,0533,0561,"0557
"
4964,0539,0573,"0579
"
4965,0533,0570,"0581
"
4966,0532,0566,"0575
"
4967,0565,0575,"0592
"
4968,0560,0568,"0580
"
4969,0539,0574,"0590
"
4970,0551,0555,"0561
"
4971,0548,0537,"0564
"
4972,0554,0544,"0533
"
4973,0548,0530,"0543
"
4974,0562,0555,"0546
"
4975,0531,0555,"0543
"
4976,0558,0558,"0549
"
4977,0534,0562,"0555
"
4978,0538,0572,"0576
"
4979,0525,0555,"0555
"
4980,0531,0557,"0552
"
4981,0528,0551,"0541
"
4982,0551,0545,"0525
"
4983,0534,0556,"0538
"
4984,0550,0545,"0523
"
4985,0531,0552,"0530
"
4986,0538,0567,"0558
"
4987,0543,0584,"0550
"
4988,0531,0568,"0564
"
4989,0549,0550,"0543
"
4990,0559,0557,"0547
"
4991,0532,0558,"0549
"
4992,0526,0549,"0534
"
4993,0541,0571,"0569
"
4994,0561,0571,"0578
"
4995,0536,0571,"0583
"
4996,0539,0578,"0552
"
4997,0530,0561,"0555
"
4998,0533,0565,"0565
"
4999,0552,0551,"0546
"
5000,0524,0540,"0561
"
5001,0542,0572,"0581
"
5002,0538,0576,"0547
"
5003,0523,0547,"0529
"
5004,0530,0553,"0535
"
5005,0544,0531,"0544
"
5006,0519,0530,"0546
"
5007,0515,0521,"0531
"
5008,0531,0544,"0522
"
5009,0524,0537,"0549
"
5010,0523,0539,"0562
"
5011,0543,0574,"0585
"
5012,0544,0540,"0575
"
5013,0567,0570,"0585
"
5014,0551,0551,"0553
"
5015,0535,0560,"0557
"
5016,0541,0574,"0582
"
5017,0539,0579,"0553
"
5018,0532,0565,"0562
"
5019,0546,0542,"0571
"
5020,0562,0561,"0566
"
5021,0563,0566,"0572
"
5022,0571,0584,"0557
"
5023,0552,0552,"0541
"
5024,0558,0554,"0541
"
5025,0562,0562,"0553
"
5026,0542,0577,"0539
"
5027,0555,0559,"0547
"
5028,0529,0555,"0543
"
5029,0556,0555,"0544
"
5030,0523,0541,"0561
"
5031,0543,0575,"0587
"
5032,0547,0549,"0549
"
5033,0527,0546,"0531
"
5034,0538,0563,"0554
"
5035,0535,0569,"0569
"
5036,0558,0565,"0569
"
5037,0563,0570,"0579
"
5038,0540,0576,"0546
"
5039,0522,0545,"0525
"
5040,0524,0540,"0554
"
5041,0530,0554,"0546
"
5042,0518,0533,"0552
"
5043,0523,0537,"0562
"
5044,0542,0570,"0577
"
5045,0530,0561,"0565
"
5046,0549,0546,"0536
"
5047,0548,0533,"0551
"
5048,0534,0555,"0548
"
5049,0524,0543,"0568
"
5050,0552,0545,"0537
"
5051,0551,0539,"0560
"
5052,0549,0537,"0564
"
5053,0555,0545,"0535
"
5054,0552,0537,"0555
"
5055,0543,0571,"0577
"
5056,0531,0564,"0569
"
5057,0555,0557,"0558
"
5058,0546,0535,"0561
"
5059,0548,0533,"0560
"
5060,0547,0529,"0552
"
5061,0533,0550,"0543
"
